movie_id,description,genre
tt8593824,"An old gunslinger and his daughter must face the consequences of his past, when the son of a man he murdered years ago arrives to take his revenge. In  in the Montana Territory, gunfighter Colton Briggs is a member of an extrajudicial posse organized to arrest and hang the brother of Walter McAllister, a notorious bandit. Walter and his men try to foil the public execution, resulting in a shootout that leaves Colton and McAllister's son, James, as the only survivors. Colton assures Walter's brother that he won't kill him; his execution was merely a feint to force his brother out of hiding. Enraged, the younger McAllister tries to shoot Colton in the back. Without hesitation, Colton guns him down and calmly rides away as Walter's young nephew James watches.Twenty years later, Colton is a changed man under the influence of his wife Ruth, he has become a respectable, cleanliving merchant with a general store and a small farm, raising a twelveyearold daughter named Brooke. To Colton's dismay, Brooke is defiant and unruly; he notices that she is also emotionally withdrawn and unable to behave like ""normal folk"", traits that remind him of his former life. Four men ride up to Colton's farm one day; their leader identifies himself as James McAllister. His gang stabs Ruth to death before painting a taunting message with her blood on the wall and leaving.Colton and Brooke return to find Franklin Jarret, the U.S. Marshal tracking the McAllister gang, waiting at the farm with several deputies. As Ruth is buried, Jarret reveals to Brooke that he and Colton were once close friends and that he's proud of Colton giving up his violent ways to raise a family.",action
tt10919380,"After swapping bodies with a deranged serial killer, a high-school senior discovers that she has fewer than 24 hours before the change becomes permanent.
Millie Kessler, 17, spends her days trying to survive high school and the cruel actions of the popular crowd. But when she becomes the latest target of the Butcher, her town's infamous serial killer, her senior year becomes the least of her worries. When the Butcher's mystical dagger causes him and Millie to magically switch bodies, the frightened teen learns she has just under 24 hours to get her identity back before she looks like a middle-aged maniac forever. In Blissfield, the notorious serial-killer The Butcher kills four teenagers in a violent way in the house of a collector. Before leaving the place, he steals the ancient La Dola dagger. Millie Kessler, who lives with her alcoholic widow mother Coral Kessler and her older sister Charlene ""Char"" Kessler that is a police officer, is a gentle but insecure teenager that is bullied by her mates. Her only friends are the black Nyla Chones and the gay Josh Detmer that study in the same high-school. They learn about The Butcher, and after the football game, Millie declines Josh's offer of a ride home since her mother was supposed to take her home. However, Coral drinks wine and sleeps on the sofa and Millie stays alone on the street waiting for her. The Butcher comes to the high-school and attacks Millie, stabbing her shoulder with La Dola, but Char arrives and saves her sister. On the next morning, Millie and The Butcher learn that they have swapped bodies. Millie meets Nyla and Josh and their research show that she has twenty-four hours to stab The Butcher and swap bodies again; otherwise, she will be trapped forever in his body.",comedy
tt21146854,"Boy, a perfect student, faces heartbreak and confusion when his beloved girlfriend disappears, leading to a new romance that is threatened by the return of his ex-girlfriend. BOY, a perfect student: handsome, wealthy, enjoyable, and with a gentle heart. It's no wonder that many female students want Boy to be their boyfriend. However, Boy already has a beloved girlfriend named NUKE, a beautiful girl and the daughter of a public official. Unfortunately, Boy and Nuke's relationship is not approved by Nuke's father. Boy is frustrated and heartbroken when Nuke disappears and cuts off all contact with him. Boy is engulfed in sadness due to the feeling of loss until a new and beautiful female student named VERA manages to infiltrate and begins to try to heal Boy's heart. This leads to Boy being attacked by Vera's ex-boyfriend, JEFFREY, who doesn't accept Boy and Vera's relationship. The situation becomes even more complicated when Nuke reappears in Boy's life. Who is the woman who successfully entered the heart of Boy?",romance
tt0092720,"After the renewed flings with their former lovers prove to be disastrously unlike the romantic memories, an unfaithful couple returns to each other.
Jennifer and her husband Fred seek out their old lovers for another fling in this erotic drama. Fred hooks up with the prostitute Rosalba, while Jennifer returns to the arms of the handsome pimp Ciro. The unfaithful couple return to each other after the affairs prove to be less satisfying then the memory of their initial experiences.",romance
tt0120338,"A seventeen-year-old aristocrat falls in love with a kind but poor artist aboard the luxurious, ill-fated R.M.S. Titanic. Deep at the bottom of the sea, some 3,800 metres below the surface of the freezing Atlantic Ocean, lies the wreckage of a ship now stripped of its former glory: it is the unmistakable carcass of the Titanic, once man's grandest mechanical achievement. Almost one century later, modern treasure hunter Brock Lovett and his crew dig for answers, intrigued by the ocean liner's sunken hidden riches. But when lively centenarian Rose Calvert, one of Titanic's few survivors, learns about the ambitious crusade, the ship's never-before-heard story unfolds. And as the white-haired guest takes an emotional trip down memory lane, Rose intertwines the fate of King Louis XVI's exquisite Heart-of-the-Ocean diamond with a passionate romance aboard the ill-fated Titanic. However, history gives answers only to those who know how to ask questions. Is Lovett on the verge of making an extraordinary discovery?",romance
tt17351924,"Feeling like a fish out of water, working-class scholarship student Oliver Quick arrives at the prestigious, bustling Oxford University to study English. It took years of determination and sacrifice, but he finally proved everyone wrong. After all, life dealt Oliver a bad hand--the kid had to work twice as hard to get half as far. Yet the vulnerable freshman wants what he cannot have. Then again, fortune favours the bold. And just like that, the invisible have-not crossed paths with Felix Catton, a privileged young charmer endowed with inexhaustible riches and all the time in the world. However, as wide-eyed Oliver lands a rare invitation to an unforgettable summer of decadence at the fresh-faced heartbreaker's palatial family estate, bitter, eye-opening reality kicks in. Because, cold as it may sound, watching them get all the breaks is painful enough. But knowing you will never belong just rubs salt into the wound.",comedy
tt9624766,"Every six years, an ancient order of jiu-jitsu fighters joins forces to battle a vicious race of alien invaders. But when a celebrated war hero goes down in defeat, the fate of the planet and mankind hangs in the balance. When Jake Barnes, a master Jiu Jitsu fighter, refuses to face Brax, an indomitable alien creature, the future of humanity hangs in the balance. Injured and suffering from severe amnesia, Jake is captured by a military squad unequipped to fight the merciless intruder who has descended upon the planet. Jake is rescued by Wylie, and an ancient order of Jiu Jitsu fighters who must help him recover his memory and regain his strength in order to band together and defeat Brax in an epic battle that will determine the fate of mankind.",action
tt12447796,"Married couple Maya and Jamie escape their urban nightmare to the tranquility of rural Ireland only to discover malevolent and murderous goblins lurking in the gnarled, ancient wood at the foot of their new garden. Maya and Jamie escape their urban nightmare of London to the tranquility of rural Ireland only to discover malevolent, murderous goblins lurking in the gnarled, ancient wood at the foot of their new garden. Heavily pregnant, Maya is soon targeted by the goblins and the family she befriended after forgetting to make sure the creatures are fed. Who or what will come to her rescue and what extremes will she go to to protect her unborn child? ",horror
tt20199226,"A cheeky fairy named Violetta gets lost into the human world. To go back to the fairy world, She meets and teams up with a yearold girl named Maxie and discovers her true destiny. Maxie is devastated to leave her country home and move into her mother Hanna's new partner Amir's house in the city. Maxie gets her own room but her new step brothers, Sami and Tarek, have to share and neither is thrilled about this situation. Meanwhile, in fairy world, Violetta is unable to pass the tooth fairy examination and decides to take matters into her own hands in order to prove her worth. She steals a gem from a pompous fairy called Yolando but soon finds out that her poor tooth fairy skills have not improved. Stuck in the human world, Violetta encounters Maxie and makes a deal that if Maxie will help her find her way back into the fairy world, then she will work her magic to make sure that Maxie can go back home to the country. In order to get home, Violetta must find a portal in an ancient tree. The problem is that the only tree left in the city is about to be destroyed by Rick, a callous hotel developer, and, to make things worse, Violetta herself is running out of time as fairies who linger in the human world slowly transform into flowers. Can Maxie help her friend get home before time runs out? And will Maxie ever feel as if she belongs with this new family in a plantless, concrete, city?",comedy
tt3758814,"After a remote diamond mine collapses in far northern Canada, a 'big-rig' ice road driver must lead an impossible rescue mission over a frozen lake to save the trapped miners. After a remote diamond mine collapses in the far northern regions of Canada, an ice driver leads an impossible rescue mission over a frozen ocean to save the lives of trapped miners despite thawing waters and a threat they never see coming. After the sudden collapse of tunnel six in the Katka Mine of Canada's Manitoba, killing eight miners and leaving twenty-six more unaccounted for, it falls to the seasoned big-rig driver, Mike McCann, to deliver a vital, 30-ton, 18-foot gas well-head and 300 feet of pipe up there in under 30 hours. Composed of Mike's aphasia-stricken brother, Gurty, the veteran truck driver, Jim Goldenrod, and Jim's brilliant ex-employee, Tantoo, the hand-picked team has to brave the elements and travel across the thin ice road of a frozen lake in April that can shatter to pieces at any moment. However, neither the ice cracking under their wheels nor the arctic blizzards can compare with the challenges that await the drivers ahead. Can the truckers make it to the mine in time? When a diamond mine collapses in Canada due to a methane explosion, a team of miners are trapped inside and the rescue team cannot use explosives since there is methane inside. The company tries to contract truck drives to bring the necessary rescue equipment in less than thirty hours since this is the maximum time that the miners can survive. They hire the experienced Mike McCann and his mechanic brother Gurty McCann; the Indian Tantoo; and the chief of the drivers Jim Goldenrod to drive three trucks and have redundancy in case of any accident. They also promise a two-hundred-dollar payment to be shared among the survivors and send the actuary Tom Varnay with them in Tantoo's truck. When Jim's engine blows-up and the truck sinks in the ice road with him, Varnay convinces the brothers that Tantoo has sabotaged the engine and they tie her up in her cabin. But soon Mike and Gurty learn that Tantoo is innocent and Varnay has a hidden agenda and they have to fight to survive along their journey through the ice road. An explosion at a mine in Manitoba traps 26 miners. Mike McCann and his brother Gurty, an Iraq War veteran suffering from PTSD and aphasia, work for a trucking company in North Dakota until Mike punches another trucker for referring to Gurty as a ""retard"", and they are both fired. Mike hears about ice road truckers needed in Winnipeg, and they apply. Jim Goldenrod, another trucker, agrees to lead a rescue mission to deliver wellheads to the mine. He hires McCann and Gurty, along with a young woman, Tantoo. Also joining is actuary Varnay, responsible for insurance risk assessment for Katka, the company which owns the mine. $200,000 is split between the four truckers, which will be redistributed among the survivors if anyone dies. Meanwhile, the miners are communicating with Katka executives, and Katka General Manager Sickle transmits a message that they plan to free the men by blasting a tunnel.The team leaves for the mine with three wellheads.",action
tt14873054,"A former Special Forces operative thrust into the criminal underworld to keep his only son from being taken from him. After a devastating loss, Ryan and his young son Billy are struggling to reconnect. Billy carries a deep sense of guilt for something beyond his control, while Ryan is adrift in life, having retired from the Australian Army's elite SAS regiment and suffering from PTSD. In a desperate attempt to protect his son from being taken away, Ryan introduces Billy to the criminal underworld, where his former SAS brother runs things. But as they become increasingly entangled in the dangerous world of organized crime, Ryan begins to realize that the consequences of his choices may be far greater than he ever imagined.",action
tt21403538,"After losing her dream job, Riley gets drunk with Nate and the next morning they find themselves married. Accepting Nate's proposal they travel to Tennessee to rescue his family's business, but will they be able to keep up the deception? Platonic friends Riley Smith and Nate Fisher have just received their MBAs from Stanford University. Going on a bender together to drown their sorrows each for a different reason, they awaken the morning after in bed together in a Las Vegas hotel room to discover that they got married. The reason for Riley's drunken spree is because the corporate job offer she had in Los Angeles fell through for reasons not of her own doing, no job meaning that she remains deep in debt from student loans. Beyond their marriage which they plan on getting annulled, Nate offers her a job with his family's struggling business in small town Cedar Falls, TN. Despite being a west coaster through and through, Riley ultimately accepts Nate's offer if only temporarily while she gets on her feet financially. What she doesn't expect is that Nate tells his family of their marriage in they being more accepting of her working in the business in she being family herself. Riley also makes several discoveries in town. First, the reason for Nate's bender was because his high school sweetheart girlfriend Emily, to who he was going to propose, broke up with him in she feeling he not being there for her, she who ended up marrying Andrew, the football quarterback. Second, what Riley assumed was going to be a small mom and pop ""Fisher"" business is instead the nationwide ""Bynam"" Nate having used his mother's maiden name of Fisher in college in not wanting to coast on the family name discount big box retailer, Buy Rite. Riley has always used Buy Rite's corporate philosophy to illustrate how not to operate a business. The company has been struggling ever since Nate's mother passed, she the corporate brains with Nate's father, ""Buck"" Bynam, a ""my way or the highway"" type man, espousing the bottom line in the simplistic mind set of minimizing expenditures while maximizing revenues. Buck doesn't trust Riley in believing her to be purely a golddigger after the Bynam money, but the real reason for his dislike of her is being scared of any change that could jeopardize his position. However, Nate's grandmother, Faye Bynam, the company's matriarch, quietly sees in Riley just what the company needs. And third, the man Riley made a connection with when she first arrived into town is Nate's brother, Rhys Bynam, who has always had an issue with Buck but who has returned to town to help get the company back on its feet. Riley and Rhys mutually falling for each other has the obvious obstacle of Riley and Nate's ""marriage"".",romance
